Barrie, (47045) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
14111,Fine Particulate Matter,2020-06-09,4,5,6,4,2,2,3,7,10,14,13,14,15,13,13,10,12,9,8,6,6,7,7,8,
14111,Fine Particulate Matter,2020-06-10,17,22,26,25,27,28,31,37,39,38,37,9999,9999,9999,21,19,12,2,4,5,5,7,5,2,
14111,Fine Particulate Matter,2020-06-11,0,9999,9999,9999,0,0,0,1,2,2,2,1,1,1,0,0,1,0,0,0,2,1,0,1,
14111,Fine Particulate Matter,2020-06-12,0,1,1,0,0,0,0,0,9999,9999,9999,9999,9999,9999,9999,0,0,1,1,1,2,3,1,2,
14111,Fine Particulate Matter,2020-06-13,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,
14111,Fine Particulate Matter,2020-06-14,2,3,5,6,7,9,9,4,2,2,3,3,4,3,3,2,2,3,3,3,2,2,3,4,
14111,Fine Particulate Matter,2020-06-15,4,3,3,3,4,3,3,8,7,6,6,7,8,7,9,8,8,6,6,6,5,4,7,20,
14111,Fine Particulate Matter,2020-06-16,10,5,4,5,6,6,3,3,3,2,3,3,2,2,1,2,1,1,1,2,2,2,3,3,
14111,Fine Particulate Matter,2020-06-17,4,6,8,8,12,16,14,9,9,10,9,8,7,6,5,7,5,5,3,2,3,2,5,15,
14111,Fine Particulate Matter,2020-06-18,16,16,21,22,20,17,13,12,12,12,12,10,9,10,13,12,9,10,13,14,11,10,10,12,
14111,Fine Particulate Matter,2020-06-19,14,19,27,22,18,15,14,13,11,11,9,8,5,4,5,4,5,7,7,6,7,10,10,18,
14111,Fine Particulate Matter,2020-06-20,31,38,30,24,23,22,24,19,12,8,7,8,9,11,9,8,7,7,5,5,6,9,10,7,
14111,Fine Particulate Matter,2020-06-21,6,6,6,7,9,10,11,12,14,12,12,10,12,11,9,9,9,10,8,9,11,13,15,15,
14111,Fine Particulate Matter,2020-06-22,14,14,15,19,20,14,13,12,12,9,7,7,10,11,12,14,16,16,16,15,13,11,8,9,
14111,Fine Particulate Matter,2020-06-23,10,7,4,6,7,7,8,10,11,12,14,6,4,4,4,3,3,3,2,2,1,1,1,1,
14111,Fine Particulate Matter,2020-06-24,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,6,12,9,
14111,Fine Particulate Matter,2020-06-25,8,12,13,11,14,10,11,14,5,2,1,1,2,5,5,6,6,5,6,8,12,12,7,7,
14111,Fine Particulate Matter,2020-06-26,8,8,8,6,3,3,2,2,2,2,3,4,4,6,14,14,17,12,9,13,20,23,18,18,
14111,Fine Particulate Matter,2020-06-27,20,16,12,7,7,7,6,8,6,6,4,4,5,3,2,3,4,3,3,3,6,10,7,6,
14111,Fine Particulate Matter,2020-06-28,6,6,2,6,10,9,5,5,8,14,10,6,2,7,12,17,19,18,15,10,12,12,15,12,
14111,Fine Particulate Matter,2020-06-29,11,13,9,8,6,5,4,4,6,6,5,4,3,4,3,4,5,2,1,1,2,4,8,8,
14111,Fine Particulate Matter,2020-06-30,5,3,5,7,5,5,3,3,5,3,4,3,4,4,3,2,5,2,2,3,2,2,4,5,
14111,Fine Particulate Matter,2020-07-01,5,3,3,3,3,3,6,4,2,4,7,7,7,6,6,5,4,3,5,7,9,12,12,14,
14111,Fine Particulate Matter,2020-07-02,12,12,13,10,10,10,8,6,2,2,2,5,5,4,2,2,2,2,2,2,10,25,31,17,
14111,Fine Particulate Matter,2020-07-03,13,11,14,10,8,13,13,9,13,12,7,8,7,9,7,3,2,2,2,2,2,3,3,2,
14111,Fine Particulate Matter,2020-07-04,3,3,2,2,3,4,4,4,5,5,5,5,5,5,3,2,2,2,2,2,3,5,5,8,
14111,Fine Particulate Matter,2020-07-05,8,29,74,50,38,28,19,13,11,10,8,7,7,7,6,6,7,9,12,10,8,5,6,10,
14111,Fine Particulate Matter,2020-07-06,13,16,15,15,14,15,15,14,14,15,19,15,15,13,11,12,13,13,11,12,12,11,10,11,
14111,Fine Particulate Matter,2020-07-07,11,10,12,13,11,11,11,12,10,11,10,9,10,11,9,9,6,6,8,10,11,13,10,9,
14111,Fine Particulate Matter,2020-07-08,8,8,7,8,11,15,13,11,15,20,14,13,10,8,5,6,5,7,9,9,8,7,5,3,
14111,Fine Particulate Matter,2020-07-09,3,3,5,8,11,15,22,26,20,17,17,19,15,11,10,12,10,11,9,6,4,4,5,6,
14111,Fine Particulate Matter,2020-07-10,4,4,6,6,7,13,20,19,14,14,16,13,12,9,5,5,6,4,4,5,6,8,14,12,
14111,Fine Particulate Matter,2020-07-11,4,3,4,1,2,1,2,3,4,4,3,3,4,4,2,3,3,3,3,3,5,11,24,27,
14111,Fine Particulate Matter,2020-07-12,12,5,5,5,11,12,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
14111,Fine Particulate Matter,2020-07-13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,6,3,4,6,6,3,2,3,6,
14111,Fine Particulate Matter,2020-07-14,6,9,12,6,4,4,5,6,7,17,8,6,6,6,5,4,6,4,3,3,3,3,5,7,
14111,Fine Particulate Matter,2020-07-15,7,9,8,5,8,10,12,7,3,5,15,16,18,20,20,19,14,12,10,9,8,6,3,2,
14111,Fine Particulate Matter,2020-07-16,2,2,4,9,13,16,17,16,11,12,18,22,22,23,25,22,15,11,4,2,2,4,4,4,
14111,Fine Particulate Matter,2020-07-17,5,5,4,5,6,5,6,6,8,8,10,7,6,6,7,8,10,10,10,15,22,24,28,24,
14111,Fine Particulate Matter,2020-07-18,19,14,17,8,4,13,13,10,10,9,7,9,12,9,9,13,5,3,6,10,11,5,4,9999,
14111,Fine Particulate Matter,2020-07-19,9999,9999,9999,9999,9999,9999,9999,9999,12,24,20,20,16,18,26,25,22,24,27,20,23,22,15,15,
14111,Fine Particulate Matter,2020-07-20,21,18,16,9,11,9,9,8,11,16,18,16,17,17,17,16,12,13,12,10,8,6,3,2,
14111,Fine Particulate Matter,2020-07-21,2,1,1,1,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,4,9,6,7,
14111,Fine Particulate Matter,2020-07-22,5,4,8,10,12,12,12,11,10,10,9,14,16,15,13,12,18,11,4,2,2,2,2,2,
14111,Fine Particulate Matter,2020-07-23,2,2,3,3,3,2,2,2,2,2,2,4,11,11,4,2,2,2,2,2,2,2,2,2,
14111,Fine Particulate Matter,2020-07-24,2,2,2,2,2,2,2,2,2,3,6,4,8,11,13,10,7,2,2,2,4,4,11,8,
14111,Fine Particulate Matter,2020-07-25,7,11,16,7,5,6,7,6,5,4,2,2,6,7,5,6,7,4,7,11,17,16,11,9,
14111,Fine Particulate Matter,2020-07-26,15,15,20,26,18,16,12,13,13,12,11,13,13,12,13,6,2,7,8,12,4,4,12,7,
14111,Fine Particulate Matter,2020-07-27,8,13,7,5,10,16,15,13,17,15,13,10,12,13,11,12,12,10,8,5,4,5,3,10,
14111,Fine Particulate Matter,2020-07-28,8,5,10,10,7,3,11,12,10,8,6,6,10,12,8,7,2,2,5,7,3,2,5,5,
14111,Fine Particulate Matter,2020-07-29,2,2,2,3,5,7,5,2,2,8,11,11,13,11,8,7,7,5,2,2,2,3,3,2,
14111,Fine Particulate Matter,2020-07-30,2,2,2,2,4,5,6,6,6,3,3,2,3,3,4,4,4,4,2,2,2,2,6,6,
14111,Fine Particulate Matter,2020-07-31,7,3,6,8,6,5,3,2,2,4,4,2,2,4,5,8,14,12,5,3,4,6,7,7,
14111,Fine Particulate Matter,2020-08-01,8,12,11,7,2,6,10,3,3,5,10,11,5,2,7,10,9,8,8,8,10,13,9,2,
14111,Fine Particulate Matter,2020-08-02,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,3,4,9,9,6,9,10,
14111,Fine Particulate Matter,2020-08-03,14,13,12,16,21,21,15,9,7,2,4,2,2,3,7,7,5,8,7,7,7,9,10,8,
14111,Fine Particulate Matter,2020-08-04,4,2,4,3,2,2,2,2,3,4,3,3,2,9,10,12,10,11,10,5,2,2,2,2,
14111,Fine Particulate Matter,2020-08-05,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,6,8,10,5,4,4,3,3,3,
14111,Fine Particulate Matter,2020-08-06,4,3,3,3,3,3,3,3,2,2,2,5,7,6,5,6,8,8,9,11,18,16,14,13,
14111,Fine Particulate Matter,2020-08-07,9,10,12,10,11,13,14,9,12,14,14,9,6,6,5,5,3,2,2,2,4,5,5,5,
14111,Fine Particulate Matter,2020-08-08,10,7,4,8,10,11,11,11,10,12,11,8,6,9,7,7,10,13,11,7,9,10,12,13,
14111,Fine Particulate Matter,2020-08-09,16,19,19,18,19,20,22,24,18,14,14,8,7,10,13,11,9,10,6,3,2,2,7,8,
14111,Fine Particulate Matter,2020-08-10,6,7,12,5,8,15,25,24,22,19,14,17,23,24,15,10,14,14,17,21,16,17,14,11,
14111,Fine Particulate Matter,2020-08-11,10,14,12,8,6,7,7,8,5,4,5,6,8,6,7,7,6,3,4,3,2,3,3,3,
14111,Fine Particulate Matter,2020-08-12,2,2,2,2,2,2,6,7,9,12,11,8,6,2,4,5,9,13,13,16,13,11,12,10,
14111,Fine Particulate Matter,2020-08-13,11,12,10,7,7,10,11,9,3,2,2,2,2,2,2,2,2,2,2,4,3,2,3,3,
14111,Fine Particulate Matter,2020-08-14,6,7,2,2,2,2,2,2,2,2,5,7,9,17,18,17,24,26,23,22,21,18,18,18,
14111,Fine Particulate Matter,2020-08-15,12,7,5,2,5,4,2,2,3,8,10,7,5,3,2,2,2,2,2,2,3,4,3,4,
14111,Fine Particulate Matter,2020-08-16,4,6,7,9,15,19,15,8,8,8,9,7,8,9,14,14,13,13,11,9,7,11,13,14,
14111,Fine Particulate Matter,2020-08-17,14,11,9,9,10,17,11,10,10,10,13,10,9,10,7,10,11,10,9,9,9,8,5,6,
14111,Fine Particulate Matter,2020-08-18,7,3,10,7,3,2,1,2,1,1,1,2,3,2,2,2,2,2,2,2,2,3,2,2,
14111,Fine Particulate Matter,2020-08-19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,
14111,Fine Particulate Matter,2020-08-20,2,2,2,2,3,3,3,3,2,2,3,3,3,4,11,14,12,13,13,12,11,13,14,15,
14111,Fine Particulate Matter,2020-08-21,15,14,15,13,8,5,2,3,3,8,12,10,7,2,3,5,2,4,15,22,18,21,17,16,
14111,Fine Particulate Matter,2020-08-22,15,16,15,2,2,6,9,7,2,2,4,9,9,10,3,2,2,2,6,7,9,7,7,8,
14111,Fine Particulate Matter,2020-08-23,7,10,14,14,10,6,2,5,10,8,8,7,7,6,5,7,10,11,13,15,20,17,15,15,
14111,Fine Particulate Matter,2020-08-24,19,18,17,15,14,16,18,19,18,22,20,19,21,23,19,17,17,17,16,15,18,27,26,24,
14111,Fine Particulate Matter,2020-08-25,24,25,24,21,15,12,15,13,12,12,12,11,9,9,13,13,11,4,2,2,4,4,3,3,
14111,Fine Particulate Matter,2020-08-26,2,3,8,10,7,4,8,10,7,6,4,6,2,2,3,3,4,3,3,3,3,3,3,5,
14111,Fine Particulate Matter,2020-08-27,14,17,17,19,15,17,17,17,14,16,17,15,18,17,14,12,20,22,8,7,14,14,9,8,
14111,Fine Particulate Matter,2020-08-28,4,4,8,8,12,15,19,19,7,2,4,2,7,7,2,2,2,4,4,2,5,10,9,4,
14111,Fine Particulate Matter,2020-08-29,2,2,8,7,2,5,4,3,8,2,1,5,5,2,3,7,4,2,3,3,2,2,2,1,
14111,Fine Particulate Matter,2020-08-30,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,
14111,Fine Particulate Matter,2020-08-31,4,2,3,4,2,2,2,2,2,2,5,5,2,2,2,2,2,2,2,3,6,11,17,18,
14111,Fine Particulate Matter,2020-09-01,12,9,8,10,11,11,7,7,19,20,8,11,10,15,14,8,6,8,9,13,12,11,3,3,
14111,Fine Particulate Matter,2020-09-02,7,3,2,3,9,6,8,10,10,10,9,5,4,4,4,6,2,1,1,1,2,5,8,5,
14111,Fine Particulate Matter,2020-09-03,3,4,4,5,9,11,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
14111,Fine Particulate Matter,2020-09-04,1,1,1,1,1,2,2,2,2,2,3,4,3,3,2,2,2,2,2,2,3,3,7,10,
14111,Fine Particulate Matter,2020-09-05,12,13,18,18,16,16,19,17,17,15,10,11,12,13,16,16,17,14,13,17,16,19,18,19,
14111,Fine Particulate Matter,2020-09-06,18,16,16,20,21,20,17,12,5,5,5,6,5,4,6,6,2,4,4,2,2,2,2,4,
14111,Fine Particulate Matter,2020-09-07,7,12,10,10,11,11,15,12,12,11,12,11,9,8,8,7,7,6,6,7,6,6,3,2,
14111,Fine Particulate Matter,2020-09-08,4,7,4,2,1,1,1,2,5,5,2,2,3,10,15,13,6,2,3,9,8,5,9,8,
14111,Fine Particulate Matter,2020-09-09,8,8,6,2,2,2,2,2,2,3,4,9,10,7,9,11,9,6,7,7,3,4,3,2,
14111,Fine Particulate Matter,2020-09-10,5,16,17,15,12,12,7,9,9,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,
14111,Fine Particulate Matter,2020-09-11,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,5,7,5,6,5,5,6,
14111,Fine Particulate Matter,2020-09-12,7,5,2,2,3,6,7,6,7,10,17,15,16,12,16,25,28,30,34,29,23,24,23,15,
14111,Fine Particulate Matter,2020-09-13,15,17,16,16,16,14,11,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
14111,Fine Particulate Matter,2020-09-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
14111,Fine Particulate Matter,2020-09-15,1,1,1,1,1,1,1,1,1,6,8,10,13,15,18,20,14,14,14,13,8,5,5,6,
14111,Fine Particulate Matter,2020-09-16,8,10,12,16,15,10,8,7,5,6,6,6,7,5,3,4,6,8,9,12,9,3,2,2,
14111,Fine Particulate Matter,2020-09-17,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,
14111,Fine Particulate Matter,2020-09-18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,
14111,Fine Particulate Matter,2020-09-19,2,2,2,3,2,2,2,3,2,2,3,4,4,5,4,3,2,2,4,3,3,3,4,4,
14111,Fine Particulate Matter,2020-09-20,3,3,4,5,4,3,3,3,4,6,5,6,7,7,7,7,7,6,5,5,4,4,4,3,
14111,Fine Particulate Matter,2020-09-21,4,5,5,6,3,3,2,3,3,2,5,8,6,5,3,4,4,5,5,3,3,2,2,2,
14111,Fine Particulate Matter,2020-09-22,2,2,3,4,6,7,7,11,10,10,8,8,7,7,7,7,7,9,9,6,5,7,13,16,
14111,Fine Particulate Matter,2020-09-23,14,12,12,13,13,13,14,15,13,13,14,15,18,21,21,19,18,15,16,19,21,21,21,18,
14111,Fine Particulate Matter,2020-09-24,15,14,14,13,14,14,15,14,10,9,8,8,9,10,11,10,8,7,6,5,7,8,9,9,
14111,Fine Particulate Matter,2020-09-25,10,10,10,12,12,14,16,16,16,15,14,16,16,15,14,13,13,12,13,13,12,12,11,11,
14111,Fine Particulate Matter,2020-09-26,12,16,20,22,22,22,20,17,14,12,11,10,10,9,10,9,8,8,9,9,9,9,11,12,
14111,Fine Particulate Matter,2020-09-27,11,11,12,11,12,12,12,11,10,11,12,13,15,15,12,11,10,9,11,12,13,13,12,13,
14111,Fine Particulate Matter,2020-09-28,14,14,16,17,17,14,12,16,17,15,14,13,13,10,10,5,2,1,1,1,1,1,1,1,
14111,Fine Particulate Matter,2020-09-29,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
14111,Fine Particulate Matter,2020-09-30,1,1,3,4,4,4,4,4,4,4,5,5,4,5,8,7,6,5,5,3,3,2,2,2,
14111,Fine Particulate Matter,2020-10-01,3,3,2,2,2,2,2,2,2,5,8,9999,9999,9999,9999,9999,1,2,2,3,2,1,0,1,
14111,Fine Particulate Matter,2020-10-02,1,1,1,1,1,1,1,1,2,1,1,0,1,1,2,1,1,1,1,2,3,3,2,1,
14111,Fine Particulate Matter,2020-10-03,2,1,0,0,1,1,1,2,2,2,3,3,4,5,5,5,3,3,8,16,12,5,2,1,
14111,Fine Particulate Matter,2020-10-04,1,1,2,3,2,2,2,2,2,5,7,6,7,6,5,9,12,10,3,1,1,1,2,2,
14111,Fine Particulate Matter,2020-10-05,2,3,3,2,2,2,4,7,6,5,5,6,5,4,3,2,6,4,4,4,7,6,3,4,
14111,Fine Particulate Matter,2020-10-06,3,3,6,6,8,2,2,2,2,4,8,9,6,2,2,2,2,2,5,7,8,10,10,9,
14111,Fine Particulate Matter,2020-10-07,7,10,11,11,12,12,11,10,10,8,8,8,5,3,3,4,3,3,3,3,2,2,2,2,
14111,Fine Particulate Matter,2020-10-08,3,2,2,3,3,3,4,6,6,3,2,3,3,5,3,2,2,2,2,2,6,11,15,19,
14111,Fine Particulate Matter,2020-10-09,11,7,5,4,4,2,2,2,3,2,3,6,7,5,2,3,3,3,7,9,9,12,13,13,
14111,Fine Particulate Matter,2020-10-10,11,10,12,17,22,26,28,27,27,26,25,26,26,26,26,10,6,4,3,2,1,1,1,1,
14111,Fine Particulate Matter,2020-10-11,1,1,2,1,1,2,3,2,2,1,2,2,2,2,2,3,6,12,13,9,8,7,7,10,
14111,Fine Particulate Matter,2020-10-12,10,7,5,3,3,4,5,7,3,2,3,4,5,5,7,8,8,6,5,4,6,6,5,4,
14111,Fine Particulate Matter,2020-10-13,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,
14111,Fine Particulate Matter,2020-10-14,4,3,2,3,4,5,4,5,6,5,5,6,5,5,4,3,3,2,2,2,2,4,6,7,
14111,Fine Particulate Matter,2020-10-15,9,10,9,9,11,11,10,8,7,5,4,5,3,1,1,1,1,1,1,1,1,1,1,1,
14111,Fine Particulate Matter,2020-10-16,1,1,1,2,2,2,2,2,2,2,2,2,3,4,4,4,5,5,9,11,7,8,8,8,
14111,Fine Particulate Matter,2020-10-17,6,5,5,4,5,6,7,7,5,4,3,4,5,6,8,9,10,8,7,8,8,8,7,6,
14111,Fine Particulate Matter,2020-10-18,7,6,6,6,4,3,2,3,2,2,2,2,4,6,7,6,4,5,5,3,4,3,3,3,
14111,Fine Particulate Matter,2020-10-19,3,2,2,2,3,3,3,2,4,2,3,3,3,3,3,4,5,5,4,3,5,5,2,2,
14111,Fine Particulate Matter,2020-10-20,2,4,5,5,5,6,5,5,3,2,3,4,4,5,5,6,7,7,8,10,8,10,10,8,
14111,Fine Particulate Matter,2020-10-21,7,6,5,15,10,7,9,11,13,13,11,11,8,6,5,4,4,5,6,4,5,4,4,3,
14111,Fine Particulate Matter,2020-10-22,4,3,4,5,6,9,13,14,11,8,7,7,6,4,4,5,4,9,16,15,11,12,11,10,
14111,Fine Particulate Matter,2020-10-23,8,6,5,6,6,7,7,7,6,8,9,10,11,11,12,12,10,9,6,5,4,2,1,1,
14111,Fine Particulate Matter,2020-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
14111,Fine Particulate Matter,2020-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,7,9,9,9,8,7,8,6,4,
14111,Fine Particulate Matter,2020-10-26,4,4,3,4,3,3,3,3,4,3,3,3,2,3,4,4,4,4,4,3,3,3,3,3,
14111,Fine Particulate Matter,2020-10-27,2,2,2,2,2,2,2,3,4,4,4,4,5,4,2,2,2,2,2,2,3,3,5,5,
14111,Fine Particulate Matter,2020-10-28,4,4,5,7,9,6,5,7,6,7,7,6,5,5,6,6,8,8,9,14,11,8,8,10,
14111,Fine Particulate Matter,2020-10-29,12,11,11,12,13,11,12,13,14,12,9,10,10,12,7,6,6,7,5,5,4,5,4,5,
14111,Fine Particulate Matter,2020-10-30,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,
14111,Fine Particulate Matter,2020-10-31,7,7,7,6,6,7,7,6,3,4,4,3,3,5,8,10,9,8,8,5,4,3,3,2,
14111,Fine Particulate Matter,2020-11-01,2,2,4,4,5,5,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
14111,Fine Particulate Matter,2020-11-02,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,3,3,3,3,5,5,5,4,4,
14111,Fine Particulate Matter,2020-11-03,5,6,6,6,7,7,7,9,9,8,9,9,10,11,16,19,18,16,18,17,14,14,14,12,
14111,Fine Particulate Matter,2020-11-04,11,10,9,10,10,11,12,12,11,11,11,11,11,10,11,11,12,13,12,11,11,13,15,14,
14111,Fine Particulate Matter,2020-11-05,13,13,13,13,14,14,15,15,14,14,14,13,13,14,16,17,17,24,21,20,20,18,17,18,
14111,Fine Particulate Matter,2020-11-06,17,16,16,16,16,16,16,16,15,16,14,13,15,16,16,17,20,23,24,20,20,21,22,23,
14111,Fine Particulate Matter,2020-11-07,22,22,22,22,23,24,26,30,28,24,20,18,18,17,16,20,22,23,24,23,26,26,27,32,
14111,Fine Particulate Matter,2020-11-08,32,37,37,39,35,34,32,32,32,33,32,23,17,13,12,13,12,14,14,13,12,12,10,12,
14111,Fine Particulate Matter,2020-11-09,11,13,14,15,14,14,17,17,17,14,11,12,10,12,11,22,12,10,9,9,10,11,11,10,
14111,Fine Particulate Matter,2020-11-10,9,9,9,10,11,9,9,8,8,8,7,8,9,9,10,9,8,8,9,9,10,10,9,8,
14111,Fine Particulate Matter,2020-11-11,5,4,7,8,8,12,8,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
14111,Fine Particulate Matter,2020-11-12,2,2,2,2,3,3,3,17,4,5,3,2,3,5,5,7,6,7,9,10,13,22,15,9,
14111,Fine Particulate Matter,2020-11-13,10,10,13,15,14,13,15,15,13,13,12,14,13,9,4,3,3,3,4,4,4,4,3,3,
14111,Fine Particulate Matter,2020-11-14,3,4,5,6,7,8,9,7,6,5,5,6,8,7,8,7,9,9,9,9,8,7,7,7,
14111,Fine Particulate Matter,2020-11-15,6,5,3,4,5,6,7,8,8,8,8,8,9,11,10,7,6,6,6,6,4,4,4,4,
14111,Fine Particulate Matter,2020-11-16,4,3,3,3,3,3,2,2,2,3,3,3,4,3,3,5,6,7,8,7,5,6,5,6,
14111,Fine Particulate Matter,2020-11-17,7,7,6,6,6,5,4,4,3,3,3,3,2,2,2,3,4,3,3,3,3,3,2,2,
14111,Fine Particulate Matter,2020-11-18,2,3,3,3,2,2,2,3,3,3,3,4,4,4,5,5,5,6,7,7,4,4,4,5,
14111,Fine Particulate Matter,2020-11-19,4,3,3,3,3,4,4,4,5,5,5,3,3,4,6,7,8,9,11,9,8,8,8,9,
14111,Fine Particulate Matter,2020-11-20,10,9,9,8,8,8,8,9,9,10,10,10,11,12,11,11,11,10,10,9,10,10,8,8,
14111,Fine Particulate Matter,2020-11-21,8,8,7,6,5,4,3,3,2,2,1,2,2,3,4,5,6,11,15,10,6,6,8,5,
14111,Fine Particulate Matter,2020-11-22,4,5,4,5,5,5,5,5,6,7,7,7,7,6,5,5,5,5,5,4,5,6,7,6,
14111,Fine Particulate Matter,2020-11-23,7,9,11,10,10,11,12,12,12,12,11,8,5,4,4,4,4,4,4,4,4,5,6,6,
14111,Fine Particulate Matter,2020-11-24,6,7,6,7,7,7,8,9,13,14,9,7,6,6,6,6,5,6,6,6,6,6,5,7,
14111,Fine Particulate Matter,2020-11-25,9,9,8,9,10,8,8,7,7,8,9,9,10,8,7,8,7,7,7,7,8,10,10,10,
14111,Fine Particulate Matter,2020-11-26,10,9,8,7,8,7,8,6,6,6,5,4,3,3,2,2,3,2,2,2,2,2,2,4,
14111,Fine Particulate Matter,2020-11-27,5,5,4,4,5,4,4,5,5,6,6,6,7,7,8,10,11,11,11,10,11,11,11,8,
14111,Fine Particulate Matter,2020-11-28,7,5,5,4,5,5,5,6,6,5,4,3,3,3,4,5,5,8,9,9,7,6,6,6,
14111,Fine Particulate Matter,2020-11-29,5,5,5,5,6,6,6,6,8,7,7,8,8,9,11,14,18,16,14,13,12,13,12,14,
14111,Fine Particulate Matter,2020-11-30,15,14,12,11,9,8,7,5,4,3,3,2,1,2,3,3,4,3,3,3,2,2,2,2,
14111,Fine Particulate Matter,2020-12-01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
14111,Fine Particulate Matter,2020-12-02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,6,5,5,5,4,3,3,
14111,Fine Particulate Matter,2020-12-03,3,3,4,4,4,5,6,7,8,8,9,9,9,10,11,9,9,10,10,10,10,10,10,11,
14111,Fine Particulate Matter,2020-12-04,12,12,11,11,12,12,12,13,13,13,14,15,14,12,13,14,13,11,12,11,11,10,7,5,
14111,Fine Particulate Matter,2020-12-05,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,
14111,Fine Particulate Matter,2020-12-06,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,3,2,3,
14111,Fine Particulate Matter,2020-12-07,3,3,3,3,3,3,3,4,5,4,4,4,4,4,3,4,4,4,4,3,4,3,3,2,
14111,Fine Particulate Matter,2020-12-08,2,3,3,3,4,4,4,5,5,4,4,4,3,3,4,3,4,4,7,15,22,21,19,18,
14111,Fine Particulate Matter,2020-12-09,17,17,19,23,25,27,28,29,29,29,23,20,18,17,15,13,14,13,12,12,13,13,12,10,
14111,Fine Particulate Matter,2020-12-10,9,7,7,9,11,12,14,15,18,18,18,16,16,16,24,27,32,30,34,37,37,34,31,28,
14111,Fine Particulate Matter,2020-12-11,27,25,24,24,23,23,23,23,26,33,30,32,31,22,19,18,14,14,16,16,15,16,21,30,
14111,Fine Particulate Matter,2020-12-12,33,35,37,36,34,29,25,22,19,18,15,10,6,6,6,5,6,9,11,8,4,3,3,3,
14111,Fine Particulate Matter,2020-12-13,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,5,
14111,Fine Particulate Matter,2020-12-14,6,7,7,6,5,6,5,5,5,6,6,5,4,4,4,4,5,5,5,4,4,4,4,3,
14111,Fine Particulate Matter,2020-12-15,3,3,3,4,3,4,4,4,5,4,3,3,3,2,2,2,2,2,6,4,3,3,3,4,
14111,Fine Particulate Matter,2020-12-16,5,5,5,7,7,7,6,5,4,4,4,4,4,4,4,6,6,6,5,5,6,7,7,8,
14111,Fine Particulate Matter,2020-12-17,7,8,8,7,8,8,8,9,10,10,10,10,11,11,11,12,13,13,13,14,15,16,18,17,
14111,Fine Particulate Matter,2020-12-18,17,16,17,19,17,17,15,15,15,16,16,17,18,19,16,17,17,19,19,18,17,17,15,13,
14111,Fine Particulate Matter,2020-12-19,12,12,13,13,12,11,11,11,11,12,12,11,11,11,14,11,11,14,18,16,12,12,13,15,
14111,Fine Particulate Matter,2020-12-20,19,20,20,21,15,12,13,18,21,21,20,19,21,22,22,17,15,15,17,15,12,12,13,13,
