Barrie, (47045) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
77233,Fine Particulate Matter,2024-04-16,3,3,3,3,3,4,4,3,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,
77233,Fine Particulate Matter,2024-04-17,2,1,2,1,2,3,3,3,3,3,3,2,2,1,2,2,2,2,2,1,1,1,2,3,
77233,Fine Particulate Matter,2024-04-18,2,2,2,2,1,1,2,3,2,2,3,3,4,6,4,4,4,5,16,6,9,12,3,3,
77233,Fine Particulate Matter,2024-04-19,2,2,2,2,2,2,4,2,2,3,4,2,2,3,3,4,4,2,3,4,4,5,4,2,
77233,Fine Particulate Matter,2024-04-20,2,2,2,2,2,4,5,5,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,
77233,Fine Particulate Matter,2024-04-21,2,2,2,2,2,2,3,4,4,3,4,4,4,3,2,2,2,3,3,3,4,4,4,4,
77233,Fine Particulate Matter,2024-04-22,5,6,6,5,8,14,11,4,4,3,3,4,4,5,5,5,6,4,5,7,7,7,7,7,
77233,Fine Particulate Matter,2024-04-23,7,6,6,6,6,7,7,6,7,6,6,5,5,7,7,7,6,6,3,1,1,1,1,2,
77233,Fine Particulate Matter,2024-04-24,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,9,4,3,
77233,Fine Particulate Matter,2024-04-25,5,7,6,5,6,6,9,5,4,4,3,3,3,3,3,4,3,3,5,4,9999,9999,4,4,
77233,Fine Particulate Matter,2024-04-26,6,6,9,11,10,9,10,6,3,4,5,6,5,4,3,3,3,3,5,6,4,4,4,4,
77233,Fine Particulate Matter,2024-04-27,3,3,3,3,3,3,3,3,4,5,4,4,7,9,10,10,11,14,16,17,19,19,23,17,
77233,Fine Particulate Matter,2024-04-28,17,16,15,10,8,4,1,1,0,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,
77233,Fine Particulate Matter,2024-04-29,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,
77233,Fine Particulate Matter,2024-04-30,1,1,2,2,1,2,2,3,4,3,3,3,3,3,2,3,4,5,7,6,5,4,3,3,
77233,Fine Particulate Matter,2024-05-01,4,4,3,3,3,3,3,2,2,2,4,2,2,3,3,4,4,4,4,4,4,3,1,1,
77233,Fine Particulate Matter,2024-05-02,1,0,0,0,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,3,3,3,3,2,
77233,Fine Particulate Matter,2024-05-03,2,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,2,2,3,5,6,5,5,
77233,Fine Particulate Matter,2024-05-04,2,1,1,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,4,6,6,7,7,7,
77233,Fine Particulate Matter,2024-05-05,6,5,5,5,6,4,4,4,6,7,4,1,1,1,1,2,1,2,2,2,2,2,2,1,
77233,Fine Particulate Matter,2024-05-06,1,1,1,2,2,2,2,3,16,4,4,2,1,2,2,2,2,2,2,3,3,3,3,3,
77233,Fine Particulate Matter,2024-05-07,3,4,4,5,4,3,4,4,3,3,3,3,3,5,4,4,4,11,7,4,8,12,5,4,
77233,Fine Particulate Matter,2024-05-08,3,3,2,2,3,2,2,2,2,1,2,2,2,2,3,3,2,1,2,2,2,2,2,2,
77233,Fine Particulate Matter,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,3,4,
77233,Fine Particulate Matter,2024-05-10,4,4,3,3,3,3,4,3,2,2,2,2,2,3,3,2,2,3,4,11,4,9,4,5,
77233,Fine Particulate Matter,2024-05-11,6,4,3,3,4,3,3,3,2,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,
77233,Fine Particulate Matter,2024-05-12,6,6,7,7,7,7,6,5,4,3,3,2,2,3,3,3,3,3,5,6,3,4,4,3,
77233,Fine Particulate Matter,2024-05-13,3,4,4,4,4,4,5,4,4,5,5,5,14,18,23,29,42,46,32,35,36,20,16,9,
77233,Fine Particulate Matter,2024-05-14,5,4,3,2,1,1,1,1,1,1,2,4,5,7,8,10,11,11,11,11,12,11,9,6,
77233,Fine Particulate Matter,2024-05-15,6,5,6,6,5,6,6,7,7,7,6,5,5,4,3,3,3,3,3,2,3,3,4,3,
77233,Fine Particulate Matter,2024-05-16,3,3,3,3,4,5,5,6,5,4,4,4,6,7,9,11,12,12,12,13,13,13,15,16,
77233,Fine Particulate Matter,2024-05-17,17,16,17,14,14,13,14,14,12,10,11,10,9,8,6,6,5,6,7,7,8,9,9,10,
77233,Fine Particulate Matter,2024-05-18,11,10,12,13,13,12,12,13,10,10,9,8,7,7,6,6,6,5,4,4,4,7,5,6,
77233,Fine Particulate Matter,2024-05-19,6,6,6,6,6,6,9,14,16,16,13,11,9,9,9,9,8,5,3,4,5,6,6,6,
77233,Fine Particulate Matter,2024-05-20,5,6,6,9,8,7,7,6,6,5,5,6,6,6,5,5,5,5,5,6,7,11,9,8,
77233,Fine Particulate Matter,2024-05-21,8,7,6,6,6,7,8,8,8,7,7,7,6,6,6,6,7,7,6,6,5,5,5,6,
77233,Fine Particulate Matter,2024-05-22,7,7,7,6,6,6,7,7,10,11,12,12,13,15,14,12,9,9,7,6,4,4,4,3,
77233,Fine Particulate Matter,2024-05-23,3,3,3,3,2,2,3,3,3,5,5,5,5,7,6,11,-999,-999,-999,4,3,4,3,1,
77233,Fine Particulate Matter,2024-05-24,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,2,3,3,3,3,
77233,Fine Particulate Matter,2024-05-25,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,6,5,6,6,8,10,14,12,
77233,Fine Particulate Matter,2024-05-26,10,7,6,6,4,4,5,6,6,6,4,4,4,4,4,4,5,6,8,6,5,5,5,5,
77233,Fine Particulate Matter,2024-05-27,5,5,5,4,4,4,4,4,5,5,5,4,4,4,3,3,3,3,3,4,4,4,4,4,
77233,Fine Particulate Matter,2024-05-28,3,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,4,4,4,
77233,Fine Particulate Matter,2024-05-29,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,8,6,
77233,Fine Particulate Matter,2024-05-30,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,8,17,7,4,
77233,Fine Particulate Matter,2024-05-31,4,4,4,4,5,6,5,5,4,4,4,4,4,4,4,4,4,8,4,6,8,7,6,5,
77233,Fine Particulate Matter,2024-06-01,5,5,5,6,7,6,5,5,5,5,5,8,5,6,5,6,5,5,5,5,5,6,6,6,
77233,Fine Particulate Matter,2024-06-02,6,5,5,5,5,4,4,5,5,4,4,4,4,4,5,5,5,5,6,6,11,18,17,15,
77233,Fine Particulate Matter,2024-06-03,15,16,14,11,6,6,5,6,7,7,8,8,6,5,4,4,4,3,3,2,3,5,4,5,
77233,Fine Particulate Matter,2024-06-04,5,6,5,5,7,7,7,7,6,6,6,5,6,6,5,5,5,5,4,4,7,9,11,15,
77233,Fine Particulate Matter,2024-06-05,16,14,14,14,14,15,14,14,13,11,9,9,10,9,10,10,11,12,12,7,6,6,5,3,
77233,Fine Particulate Matter,2024-06-06,2,3,3,4,4,4,4,4,4,4,3,3,2,3,3,3,3,2,2,3,3,3,4,4,
77233,Fine Particulate Matter,2024-06-07,4,4,4,4,4,3,3,3,3,4,3,3,3,4,4,3,3,3,4,4,4,4,3,3,
77233,Fine Particulate Matter,2024-06-08,3,3,4,3,4,4,4,3,2,2,2,2,2,3,3,3,3,3,4,3,4,4,3,3,
77233,Fine Particulate Matter,2024-06-09,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,2,2,2,1,1,2,4,
77233,Fine Particulate Matter,2024-06-10,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,4,
77233,Fine Particulate Matter,2024-06-11,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,4,4,4,5,5,5,5,
77233,Fine Particulate Matter,2024-06-12,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,6,6,5,6,6,5,
77233,Fine Particulate Matter,2024-06-13,5,5,6,6,6,6,6,6,6,7,6,6,6,6,5,6,7,6,4,3,4,4,3,3,
77233,Fine Particulate Matter,2024-06-14,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,4,4,
77233,Fine Particulate Matter,2024-06-15,5,5,5,5,5,5,5,3,3,4,3,3,4,4,4,4,4,4,4,4,4,5,4,5,
77233,Fine Particulate Matter,2024-06-16,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,
77233,Fine Particulate Matter,2024-06-17,4,4,5,5,5,5,6,6,7,8,9,10,11,11,12,12,11,11,10,10,11,11,11,12,
77233,Fine Particulate Matter,2024-06-18,12,13,14,14,14,15,16,16,13,11,11,10,11,12,10,10,8,10,10,10,10,11,11,10,
77233,Fine Particulate Matter,2024-06-19,10,9,10,10,10,10,9,9,9,8,8,8,8,8,7,7,6,5,4,4,5,4,5,4,
77233,Fine Particulate Matter,2024-06-20,4,3,3,4,4,4,5,5,5,6,5,5,4,5,5,6,5,5,8,6,5,5,5,5,
77233,Fine Particulate Matter,2024-06-21,5,6,6,5,6,6,6,7,8,6,5,5,5,5,5,5,5,5,5,5,6,5,5,6,
77233,Fine Particulate Matter,2024-06-22,5,5,5,6,6,7,6,6,5,5,5,6,5,5,5,5,5,5,5,3,2,1,-999,-999,
77233,Fine Particulate Matter,2024-06-22,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,5,6,6,8,12,7,7,
77233,Fine Particulate Matter,2024-06-24,7,7,7,7,7,7,8,8,9,9,8,8,7,7,8,8,8,8,7,8,8,8,7,7,
77233,Fine Particulate Matter,2024-06-25,7,7,8,8,8,8,8,8,9,8,7,5,6,8,8,9,9,9,9,8,7,5,5,5,
77233,Fine Particulate Matter,2024-06-26,5,5,4,4,4,4,2,1,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,
77233,Fine Particulate Matter,2024-06-27,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,2,2,3,3,3,3,
77233,Fine Particulate Matter,2024-06-28,3,3,3,3,3,3,4,4,4,3,3,3,3,2,2,2,2,3,3,3,3,4,4,5,
77233,Fine Particulate Matter,2024-06-29,5,5,5,5,5,5,5,4,3,-999,-999,-999,9,8,4,3,3,3,3,5,5,5,5,5,
77233,Fine Particulate Matter,2024-06-30,5,5,4,2,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,6,9,9,9,
77233,Fine Particulate Matter,2024-07-01,4,4,3,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,6,9,8,7,9,
77233,Fine Particulate Matter,2024-07-02,7,7,7,7,8,10,8,7,6,5,5,5,5,5,4,4,4,5,5,6,6,5,5,4,
77233,Fine Particulate Matter,2024-07-03,4,4,4,4,4,4,5,5,5,5,5,6,6,5,4,4,4,3,3,4,4,4,5,5,
77233,Fine Particulate Matter,2024-07-04,5,5,5,5,5,6,6,5,5,5,5,5,5,5,6,7,7,8,5,4,4,5,4,4,
77233,Fine Particulate Matter,2024-07-05,4,5,4,4,4,4,4,4,4,4,4,5,5,6,6,7,7,7,8,8,9,8,8,8,
77233,Fine Particulate Matter,2024-07-06,8,8,8,8,9,9,9,9,9,9,12,9,7,6,7,8,8,8,8,10,9,10,10,10,
77233,Fine Particulate Matter,2024-07-07,8,8,9,9,6,5,5,6,6,6,8,8,8,7,6,7,7,8,8,8,9,9,8,9,
77233,Fine Particulate Matter,2024-07-08,9,9,9,10,10,10,10,10,11,10,9,8,8,7,7,8,7,7,7,7,7,8,8,7,
77233,Fine Particulate Matter,2024-07-09,7,6,5,5,5,5,6,6,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,8,
77233,Fine Particulate Matter,2024-07-10,8,7,8,7,7,7,8,8,8,8,8,8,8,7,6,7,8,9,10,11,10,8,6,6,
77233,Fine Particulate Matter,2024-07-11,5,6,6,6,5,5,5,4,3,3,3,4,5,5,5,6,6,6,6,7,8,8,9,8,
77233,Fine Particulate Matter,2024-07-12,8,8,8,8,8,8,10,11,11,11,10,10,10,10,10,10,10,9,9,9,10,10,11,10,
77233,Fine Particulate Matter,2024-07-13,9,9,9,9,9,9,9,10,11,10,11,12,12,13,13,12,12,12,11,12,12,12,12,12,
77233,Fine Particulate Matter,2024-07-14,12,13,11,11,11,11,11,10,10,10,11,11,8,9,10,10,10,9,8,8,8,8,8,8,
77233,Fine Particulate Matter,2024-07-15,8,8,8,8,8,8,11,9,10,8,8,8,8,8,8,9,9,8,9,9,9,10,9,9,
77233,Fine Particulate Matter,2024-07-16,9,9,9,6,6,6,6,8,8,9,10,11,11,11,10,10,11,11,11,8,10,11,8,8,
77233,Fine Particulate Matter,2024-07-17,7,8,8,8,9,9,9,8,9,9,9,9,8,6,6,4,3,3,3,3,3,3,3,3,
77233,Fine Particulate Matter,2024-07-18,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,4,4,4,
77233,Fine Particulate Matter,2024-07-19,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,
77233,Fine Particulate Matter,2024-07-20,4,4,5,5,5,5,6,6,6,6,8,7,7,7,8,7,8,8,9,10,12,16,9,5,
77233,Fine Particulate Matter,2024-07-21,4,4,3,3,3,3,3,3,2,2,2,2,2,1,1,2,2,2,2,2,4,9,11,7,
77233,Fine Particulate Matter,2024-07-22,5,3,3,3,3,4,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,
77233,Fine Particulate Matter,2024-07-23,5,5,3,3,5,4,4,3,3,4,4,4,4,4,4,4,7,5,4,4,4,4,4,4,
77233,Fine Particulate Matter,2024-07-24,4,4,3,3,3,3,3,2,2,2,2,3,3,3,3,1,2,3,4,4,4,4,4,4,
77233,Fine Particulate Matter,2024-07-25,3,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,4,4,5,6,12,8,9,
77233,Fine Particulate Matter,2024-07-26,7,7,6,6,6,6,7,6,7,8,8,7,8,9,9,9,8,7,7,8,8,9,8,7,
77233,Fine Particulate Matter,2024-07-27,6,6,6,6,6,7,6,6,6,7,7,7,7,8,8,8,8,7,7,7,7,7,8,9,
77233,Fine Particulate Matter,2024-07-28,11,12,8,9,7,7,6,7,7,7,7,7,7,6,7,7,7,7,8,8,13,9,8,8,
77233,Fine Particulate Matter,2024-07-29,8,8,12,11,10,10,8,12,9,9,9,9,9,9,9,9,9,9,9,10,10,10,13,17,
77233,Fine Particulate Matter,2024-07-30,12,11,10,10,11,11,12,11,10,10,10,11,9,8,9,8,8,8,7,8,8,6,7,8,
77233,Fine Particulate Matter,2024-07-31,8,9,9,9,9,10,11,12,12,12,13,15,9999,9999,9999,20,19,19,19,18,17,17,17,18,
77233,Fine Particulate Matter,2024-08-01,18,18,18,19,21,21,22,22,22,22,22,21,21,21,21,21,21,21,21,21,23,22,22,22,
77233,Fine Particulate Matter,2024-08-02,21,21,21,21,21,22,21,21,20,15,13,13,13,14,14,15,16,16,17,18,18,19,19,18,
77233,Fine Particulate Matter,2024-08-03,17,16,16,15,15,15,14,14,13,10,10,11,10,16,14,19,22,23,23,22,23,20,19,19,
77233,Fine Particulate Matter,2024-08-04,19,21,19,17,15,15,15,15,16,16,12,10,10,8,7,7,7,7,8,11,7,7,7,7,
77233,Fine Particulate Matter,2024-08-05,6,6,5,5,5,5,4,4,5,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,
77233,Fine Particulate Matter,2024-08-06,4,4,-999,-999,4,5,4,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,5,5,
77233,Fine Particulate Matter,2024-08-07,5,5,5,5,4,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,4,5,7,6,
77233,Fine Particulate Matter,2024-08-08,5,6,5,5,4,4,5,5,5,5,5,5,5,6,6,5,4,4,4,4,4,4,5,5,
77233,Fine Particulate Matter,2024-08-09,5,5,5,5,5,5,5,6,6,6,5,5,5,6,5,4,3,3,4,3,3,3,3,2,
77233,Fine Particulate Matter,2024-08-10,2,1,2,2,2,2,2,2,1,2,3,3,2,1,1,1,1,1,2,1,2,4,3,2,
77233,Fine Particulate Matter,2024-08-11,2,2,2,2,2,3,3,3,2,1,3,2,2,2,2,2,2,3,3,3,3,3,2,2,
77233,Fine Particulate Matter,2024-08-12,3,3,3,3,3,4,5,7,8,9,10,10,10,9,9,8,8,8,8,8,8,9,11,11,
77233,Fine Particulate Matter,2024-08-13,8,8,7,8,8,9,10,11,13,15,18,22,23,23,19,19,18,19,17,18,21,20,18,14,
77233,Fine Particulate Matter,2024-08-14,13,11,11,10,10,11,12,12,11,10,12,14,11,10,11,11,11,11,8,10,15,19,19,18,
77233,Fine Particulate Matter,2024-08-15,17,15,16,16,16,17,18,22,25,23,22,20,15,11,11,11,10,9,10,11,14,16,17,16,
77233,Fine Particulate Matter,2024-08-16,20,19,18,17,16,14,15,13,13,14,18,17,18,18,18,17,15,12,13,13,13,12,12,12,
77233,Fine Particulate Matter,2024-08-17,12,12,12,12,13,13,14,11,12,14,13,11,11,9,9,10,12,9,9,7,5,4,5,5,
77233,Fine Particulate Matter,2024-08-18,6,7,7,7,7,6,6,4,4,4,3,2,4,11,13,14,13,12,9,6,5,6,6,6,
77233,Fine Particulate Matter,2024-08-19,5,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,
77233,Fine Particulate Matter,2024-08-20,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,4,4,4,4,5,4,4,4,
77233,Fine Particulate Matter,2024-08-21,4,4,4,4,4,4,4,5,5,5,5,6,5,5,4,4,5,5,5,6,8,11,11,13,
77233,Fine Particulate Matter,2024-08-22,11,8,8,8,8,8,8,8,7,6,6,6,5,6,6,6,6,6,5,5,6,5,5,5,
77233,Fine Particulate Matter,2024-08-23,5,5,5,5,5,6,7,8,7,8,7,6,6,6,6,7,7,5,5,6,6,6,6,6,
77233,Fine Particulate Matter,2024-08-24,6,6,6,6,6,7,8,7,7,7,8,8,8,9,9,9,10,9,10,11,13,11,12,13,
77233,Fine Particulate Matter,2024-08-25,12,12,12,12,13,22,12,11,11,11,11,14,16,18,20,20,20,15,10,10,10,10,11,11,
77233,Fine Particulate Matter,2024-08-26,10,11,11,11,11,11,12,14,12,11,10,9,9,10,11,11,11,11,12,16,18,19,17,14,
77233,Fine Particulate Matter,2024-08-27,13,12,12,13,12,12,13,14,13,14,14,15,16,12,3,3,3,3,6,11,13,10,9,6,
77233,Fine Particulate Matter,2024-08-28,5,5,3,3,2,2,2,2,1,2,3,3,3,4,4,4,5,5,5,5,5,6,6,6,
77233,Fine Particulate Matter,2024-08-29,7,7,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,4,5,4,4,4,
77233,Fine Particulate Matter,2024-08-30,5,4,4,4,4,4,4,4,4,4,4,5,5,6,5,5,5,6,7,7,8,8,8,6,
77233,Fine Particulate Matter,2024-08-31,4,4,5,5,5,5,4,4,4,4,4,5,7,7,5,6,5,5,5,5,4,4,5,5,
77233,Fine Particulate Matter,2024-09-01,4,4,4,4,3,3,3,9,7,4,4,4,4,3,3,3,3,3,3,3,4,3,4,3,
77233,Fine Particulate Matter,2024-09-02,2,2,2,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,5,6,9,4,3,
77233,Fine Particulate Matter,2024-09-03,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,5,5,6,7,6,4,3,3,3,
77233,Fine Particulate Matter,2024-09-04,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,
77233,Fine Particulate Matter,2024-09-05,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,
77233,Fine Particulate Matter,2024-09-06,5,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
77233,Fine Particulate Matter,2024-09-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,
77233,Fine Particulate Matter,2024-09-08,2,2,3,3,2,2,3,3,2,2,3,2,3,3,3,3,2,2,5,9999,9999,9999,9,8,
77233,Fine Particulate Matter,2024-09-09,5,3,3,3,4,8,5,5,5,4,3,3,3,2,3,3,3,3,3,4,4,6,7,6,
77233,Fine Particulate Matter,2024-09-10,7,7,7,5,5,5,6,7,5,5,4,4,5,5,5,5,5,5,5,6,6,6,5,5,
77233,Fine Particulate Matter,2024-09-11,5,5,5,5,6,5,6,6,6,6,7,9,9,8,8,9,9,8,9,12,8,8,8,9,
77233,Fine Particulate Matter,2024-09-12,11,12,13,10,8,9,8,7,10,10,7,7,7,7,7,7,7,7,8,8,8,9,9,10,
77233,Fine Particulate Matter,2024-09-13,13,16,15,13,14,12,12,11,11,11,9,10,10,11,10,9,9,10,10,12,14,27,29,26,
77233,Fine Particulate Matter,2024-09-14,24,17,19,17,17,12,12,12,13,12,11,9,9,9,10,10,9,9,10,14,20,21,27,26,
77233,Fine Particulate Matter,2024-09-15,25,25,22,20,18,20,18,15,13,11,10,8,8,8,8,9,9,9,9,11,11,12,12,12,
77233,Fine Particulate Matter,2024-09-16,12,12,13,14,14,15,17,14,11,11,10,9,9,9,9,9,10,10,12,12,10,9,10,12,
77233,Fine Particulate Matter,2024-09-17,11,12,12,13,13,14,14,15,14,11,10,8,8,8,8,8,9,9,10,11,10,14,16,18,
77233,Fine Particulate Matter,2024-09-18,16,15,15,15,13,12,12,13,12,11,9,9,9,10,10,9,9,8,8,9,11,14,13,14,
77233,Fine Particulate Matter,2024-09-19,13,12,12,11,10,11,11,13,16,12,10,11,11,12,12,13,13,15,16,17,13,16,19,18,
77233,Fine Particulate Matter,2024-09-20,19,17,17,16,14,13,15,14,12,12,11,11,11,11,12,12,12,13,14,17,18,15,16,14,
77233,Fine Particulate Matter,2024-09-21,15,14,12,13,13,13,13,13,12,12,12,13,12,12,12,12,12,13,13,21,19,21,25,22,
77233,Fine Particulate Matter,2024-09-22,20,12,12,14,15,10,12,8,6,7,6,7,8,8,8,8,9,9,8,8,8,8,6,4,
77233,Fine Particulate Matter,2024-09-23,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,3,2,2,3,3,2,
77233,Fine Particulate Matter,2024-09-24,2,2,2,2,3,3,3,4,4,4,3,3,2,2,2,2,3,3,3,3,4,4,3,3,
77233,Fine Particulate Matter,2024-09-25,3,3,2,1,1,1,1,1,1,2,3,5,4,3,3,2,2,1,1,2,2,2,2,3,
77233,Fine Particulate Matter,2024-09-26,3,3,4,3,4,4,5,4,4,4,4,4,5,4,4,4,4,4,6,5,5,6,6,7,
77233,Fine Particulate Matter,2024-09-27,6,6,6,6,6,7,9,7,7,6,6,5,5,5,4,5,5,5,6,6,20,18,24,18,
77233,Fine Particulate Matter,2024-09-28,19,14,10,8,7,7,6,7,5,4,4,4,4,5,5,5,5,4,8,17,25,27,25,17,
77233,Fine Particulate Matter,2024-09-29,16,13,12,11,11,11,9,8,6,7,6,5,4,3,3,3,3,3,3,4,4,4,4,4,
77233,Fine Particulate Matter,2024-09-30,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,5,6,5,5,5,5,5,
77233,Fine Particulate Matter,2024-10-01,5,5,5,5,5,6,6,6,6,6,7,8,8,4,3,3,3,3,3,6,4,3,4,3,
77233,Fine Particulate Matter,2024-10-02,3,5,3,3,3,3,3,4,3,3,2,2,-999,-999,2,2,2,2,2,2,3,3,3,3,
77233,Fine Particulate Matter,2024-10-03,2,3,3,4,5,5,5,5,5,5,6,6,5,5,4,5,5,4,4,3,3,3,3,4,
77233,Fine Particulate Matter,2024-10-04,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,5,7,9,10,4,4,
77233,Fine Particulate Matter,2024-10-05,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,
77233,Fine Particulate Matter,2024-10-06,4,3,4,4,4,5,6,5,6,6,7,10,14,32,33,27,13,3,1,1,1,1,1,1,
77233,Fine Particulate Matter,2024-10-07,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,3,3,3,
77233,Fine Particulate Matter,2024-10-08,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,
77233,Fine Particulate Matter,2024-10-09,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
77233,Fine Particulate Matter,2024-10-10,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,2,2,3,2,2,2,1,1,
77233,Fine Particulate Matter,2024-10-11,1,2,2,2,2,2,3,4,3,3,3,4,4,5,6,6,7,8,8,9,2,1,1,1,
77233,Fine Particulate Matter,2024-10-12,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,5,9,8,4,5,3,
77233,Fine Particulate Matter,2024-10-13,3,3,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,1,
77233,Fine Particulate Matter,2024-10-14,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,
77233,Fine Particulate Matter,2024-10-15,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,-999,-999,0,0,0,0,0,0,
77233,Fine Particulate Matter,2024-10-16,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,2,3,6,5,5,12,3,3,
77233,Fine Particulate Matter,2024-10-17,3,3,3,3,4,3,4,4,4,3,2,2,3,2,2,2,2,3,6,8,4,9,6,6,
77233,Fine Particulate Matter,2024-10-18,6,8,5,8,7,11,9,10,8,4,4,4,3,3,3,3,3,4,4,23,15,6,11,11,
77233,Fine Particulate Matter,2024-10-19,9,8,8,8,10,9,10,10,10,5,5,7,8,9,8,8,7,7,7,9,7,7,10,11,
77233,Fine Particulate Matter,2024-10-20,7,7,6,6,5,5,5,5,5,6,6,7,8,9,9,10,10,11,13,13,12,12,11,10,
77233,Fine Particulate Matter,2024-10-21,10,11,11,11,11,13,14,15,11,10,9,9,8,6,5,5,6,9,10,10,12,14,17,14,
77233,Fine Particulate Matter,2024-10-22,12,12,11,11,11,11,12,12,11,11,10,11,12,11,11,10,11,10,10,11,10,9,8,7,
77233,Fine Particulate Matter,2024-10-23,9,13,7,5,5,5,8,10,10,9,8,1,0,1,1,1,1,0,0,1,1,1,1,2,
77233,Fine Particulate Matter,2024-10-24,2,2,3,3,4,3,2,3,2,2,1,1,2,2,2,2,2,9,4,20,3,4,3,3,
77233,Fine Particulate Matter,2024-10-25,2,2,5,3,3,3,3,3,2,3,3,4,4,4,4,6,5,3,2,2,2,1,1,2,
77233,Fine Particulate Matter,2024-10-26,2,2,3,2,2,2,2,2,3,2,1,1,1,1,1,1,2,2,5,6,6,2,2,2,
77233,Fine Particulate Matter,2024-10-27,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
